id,x,y
14,56.0262,263.14685
14,58.83142,270.19528
14,56.73633,267.2822
14,57.714893,267.34198
14,58.982533,269.37775
14,60.066345,270.8776
14,65.67529,268.06833
14,64.75029,264.23544
14,74.884346,269.89954
14,76.68116,267.5898
14,83.975624,261.12192
14,87.01223,265.1164
14,83.45647,255.97145
14,91.00416,270.63953
14,88.34116,260.38464
14,96.86374,265.3758
14,87.36276,256.5375
14,87.9392,267.60492
14,97.4286,258.79752
14,93.44082,258.51718
14,96.49981,260.06244
14,83.715576,261.31726
14,98.14241,254.86087
14,95.96137,263.24518
14,95.34753,260.33807
14,106.46885,259.01657
14,101.62952,250.54198
14,105.220406,254.79181
14,98.46672,251.6575
14,102.74098,260.35925
14,98.350945,245.52724
14,96.99654,254.18958
14,105.4325,254.046
14,103.49407,254.2697
14,109.07397,252.94432
14,115.86651,242.28249
14,105.077675,244.34746
14,105.43469,252.98933
14,108.197815,243.53166
14,118.63229,245.97318
14,104.38495,240.76163
14,113.98539,234.32225
14,108.39933,236.56006
14,111.94429,232.23283
14,106.39793,231.68153
14,108.293686,229.78528
14,118.62254,236.33606
14,109.02311,236.21404
14,116.44047,229.48656
14,108.01264,218.91553
14,115.63937,225.28987
14,122.084305,230.60428
14,121.714485,219.35971
14,119.36106,212.85603
14,120.08093,224.14598
14,119.95899,226.72365
14,117.98134,217.39153
14,121.81415,218.2301
14,124.54825,200.39384
14,130.57239,211.01744
14,136.61794,210.56789
14,123.10296,208.40004
14,125.47686,206.46373
14,138.04489,206.67746
14,131.67116,208.59319
14,128.75732,201.95956
14,126.79863,189.4039
14,137.45067,196.92644
14,138.78954,206.00201
14,136.93329,205.5906
14,144.03697,189.15327
14,134.81682,194.40056
14,145.11089,192.00531
14,137.24144,206.4052
14,140.53557,202.03943
14,134.75993,189.94493
14,140.70752,198.56166
14,141.09966,193.28557
14,140.70084,195.55542
14,146.95618,191.98741
14,142.01949,190.48752
14,134.42351,192.60118
14,138.74792,198.27051
14,142.2568,194.93648
14,139.10118,187.48856
14,139.39838,185.44176
14,143.91504,185.30136
14,144.03444,178.81908
14,136.93793,190.18724
14,146.42215,188.31932
14,146.83167,187.20262
14,157.71176,193.30318
14,150.63254,183.36389
14,153.99997,184.35997
14,147.47632,192.70647
14,148.24748,191.20552
14,151.23676,187.55396
14,149.99596,190.44148
15,-150.75784,236.7787
15,-141.95079,239.31718
15,-145.14926,231.02408
15,-149.59435,236.14685
15,-148.24971,251.01672
15,-137.1404,235.53172
15,-149.19188,227.45007
15,-134.24593,241.98055
15,-124.88529,238.1932
15,-132.85472,252.36696
15,-126.763756,254.8778
15,-135.8325,231.92241
15,-133.51143,236.04774
15,-126.31748,240.47142
15,-112.98063,214.23846
15,-112.82058,232.45445
15,-115.6882,243.51614
15,-108.743706,250.71573
15,-111.42395,231.72356
15,-107.33115,243.28125
15,-107.43118,241.4197
15,-97.2764,239.0393
15,-92.27036,215.25218
15,-110.51969,201.70927
15,-90.62434,225.54749
15,-97.835,240.13145
15,-84.41828,227.76408
15,-104.76703,201.11263
15,-75.45488,234.05383
15,-85.10813,208.348
15,-92.6167,204.30948
15,-85.982574,194.31992
15,-85.06183,199.88315
15,-67.033394,192.16415
15,-81.03141,191.17462
15,-90.62001,195.76834
15,-76.80259,203.46361
15,-77.06394,204.79472
15,-85.75896,194.3617
15,-81.4749,179.8725
15,-83.904495,174.88724
15,-78.74528,167.08965
15,-80.0684,169.82753
15,-79.83643,164.578
15,-83.177536,171.72888
15,-65.09972,167.61469
15,-72.53314,165.4555
15,-69.18029,172.19942
15,-70.814804,148.60643
15,-77.903625,145.4896
15,-65.26132,171.24011
15,-46.671703,165.67549
15,-53.240112,148.685
15,-61.119198,154.9679
15,-61.115803,128.23897
15,-66.67955,149.89143
15,-55.299885,127.19149
15,-58.85129,130.1866
15,-48.094975,136.84222
15,-51.13182,134.29173
15,-52.329876,121.815994
15,-58.05101,109.83984
15,-39.446976,119.59816
15,-63.106155,125.506165
15,-52.823914,122.3317
15,-47.961494,127.00763
15,-50.467766,123.196175
15,-52.72961,122.22681
15,-57.444077,123.556015
15,-46.801434,125.02085
15,-51.15743,129.4738
15,-51.017708,130.56062
15,-27.885618,121.46404
15,-51.62201,140.68958
15,-34.70051,131.94069
15,-56.562046,126.77407
15,-62.203896,112.5993
15,-50.088432,140.47354
15,-40.456726,132.81319
15,-48.8234,122.39162
15,-63.15944,129.09016
15,-61.176907,125.95307
15,-62.591423,110.750885
15,-58.140896,122.28136
15,-53.996635,116.81747
15,-71.13168,139.46452
15,-54.486298,141.21884
15,-65.95402,156.18752
15,-73.55976,119.55714
15,-74.20037,125.22537
15,-68.64424,143.86246
15,-72.02202,136.0156
15,-75.923904,124.274414
15,-68.24236,140.25421
15,-87.03689,130.65036
15,-65.54514,135.71039
15,-88.39178,121.1166
15,-69.69218,122.67528
15,-82.22298,123.139565
15,-79.6457,115.655716
15,-85.4787,117.58826
15,-86.41655,119.39175
15,-100.30998,113.41238
15,-88.55286,102.38685
15,-84.312935,102.60933
15,-96.10287,112.58288
15,-69.79981,89.85704
15,-75.83166,113.29288
15,-93.63341,103.354546
15,-95.31538,116.50262
15,-105.183,95.05472
15,-82.423515,100.36751
15,-76.98286,104.62218
15,-78.4014,126.038155
15,-93.414215,114.8852
15,-97.71126,119.65829
15,-111.36769,110.83943
15,-101.84354,116.4278
15,-109.322815,101.87328
15,-113.97828,126.01464
15,-117.666885,102.581345
15,-109.024155,120.98962
15,-116.08886,116.31477
15,-100.68288,103.29811
15,-94.97486,99.80695
15,-113.52674,99.55496
15,-110.211075,104.568924
15,-118.54773,99.96734
15,-127.151855,115.25715
15,-120.863716,115.27494
15,-139.70712,107.397964
15,-102.16454,121.79389
15,-119.97823,103.773705
15,-102.646515,114.83168
15,-113.89249,108.29549
15,-120.02247,91.55257
15,-122.78161,102.39849
15,-117.83833,88.97211
15,-122.34312,92.016174
15,-127.353455,90.57804
15,-133.25496,104.75736
15,-106.89824,88.49404
15,-143.1716,99.06908
15,-133.36307,83.486305
15,-132.54497,88.38913
15,-148.77672,74.87071
15,-137.27467,82.62273
15,-136.80666,80.23541
15,-143.38478,82.8899
15,-154.61526,82.168304
15,-138.73561,72.20323
15,-150.55322,96.86166
15,-144.87875,69.5212
15,-157.78491,83.01448
15,-142.72983,71.44923
15,-163.84254,75.02515
15,-149.01654,72.327225
15,-158.717,78.46231
15,-156.29095,80.49426
15,-151.84782,64.931435
15,-164.50046,58.87256
15,-162.68378,96.87847
15,-167.1282,57.417213
15,-158.76372,66.40494
15,-150.71524,64.76295
15,-175.22327,59.036255
15,-164.45256,70.85804
15,-168.0227,88.82952
15,-146.84831,61.80632
15,-161.91827,59.33119
15,-178.54912,81.0564
15,-152.16164,67.59066
15,-161.93753,44.99196
15,-142.85936,55.03344
15,-168.11519,60.02521
15,-160.83748,57.42399
15,-156.58894,50.79589
15,-134.30923,60.74587
15,-139.36179,55.086952
15,-148.0783,38.078648
15,-142.81891,48.16255
15,-148.24937,40.956177
15,-159.1092,37.13525
15,-143.14752,31.67601
15,-146.65129,35.735825
15,-136.81168,14.509573
15,-152.36642,41.473335
15,-151.55103,23.478647
15,-157.88014,20.498402
15,-150.76797,20.181276
15,-139.7313,16.101898
15,-149.32588,43.893845
15,-152.79042,21.48277
15,-144.04149,13.9255705
15,-162.54855,17.24706
15,-145.30338,18.205475
15,-139.24162,4.355718
15,-149.45787,7.2001867
15,-121.93195,-4.8018537
15,-148.70561,-7.5348797
15,-118.96264,-12.86538
15,-123.819084,-14.0839405
15,-103.31361,-12.017074
15,-117.011795,-0.4808393
15,-112.7242,-10.297208
15,-117.437904,-30.868631
15,-128.01884,-9.721796
15,-111.36229,-12.158221
15,-106.77015,-26.906488
15,-108.267715,-39.226715
15,-96.99252,-30.46084
15,-108.54891,-26.945148
15,-108.02986,-21.841223
15,-89.84218,-28.694672
15,-112.5485,-39.793213
15,-105.25709,-26.519527
15,-112.58071,-36.9765
15,-91.90453,-46.495007
15,-98.568855,-39.942806
15,-83.82849,-39.95631
15,-98.9315,-62.750015
15,-79.7486,-43.510464
15,-60.119152,-63.29844
15,-93.78942,-58.655636
15,-73.05383,-57.727722
15,-83.29122,-67.14849
15,-52.012234,-66.15505
15,-50.93083,-70.02514
15,-73.28848,-66.73269
15,-58.21529,-65.12222
15,-66.19209,-70.55165
15,-46.613686,-89.10882
15,-50.08533,-66.33573
15,-40.62509,-62.783516
15,-38.110325,-80.13746
15,-37.928017,-92.618095
15,-38.667366,-84.765144
15,-36.17749,-94.3884
15,-19.769047,-94.111946
15,-32.845356,-94.8549
15,-22.879025,-103.201485
15,-12.489387,-83.92781
15,-21.936808,-94.44016
15,-18.203705,-92.41584
15,5.1604414,-86.87371
15,-8.566766,-103.69171
15,-2.4125621,-108.23041
15,-6.2377696,-111.36787
15,12.280616,-107.434555
15,19.516008,-112.57301
15,15.522029,-98.80035
15,17.125605,-105.807594
15,26.85335,-103.71437
15,16.20666,-121.784935
15,38.067665,-93.39022
15,43.12326,-105.70395
15,29.331177,-99.48121
15,53.28199,-99.06028
15,64.467926,-104.45228
15,50.068436,-115.50026
15,60.777332,-118.23543
15,57.21579,-92.862976
15,65.03007,-101.31042
15,90.82286,-108.262
15,85.93456,-108.61268
15,93.06585,-119.111916
15,93.17296,-114.73004
15,99.09961,-110.08037
15,112.09685,-95.795525
15,113.02457,-105.263245
15,122.70218,-111.833664
15,129.05579,-105.726974
15,128.25644,-115.40491
15,130.67009,-109.35508
15,118.01919,-108.98954
15,144.51689,-112.61671
15,106.30267,-98.10204
15,131.17122,-99.11562
15,138.01566,-96.16387
15,137.35045,-96.85696
15,151.20659,-87.52898
15,144.69896,-108.963356
15,141.27164,-90.67091
15,141.23145,-89.78406
15,143.96977,-86.105125
15,159.09752,-93.2316
15,161.79477,-99.0337
15,158.9854,-89.22343
15,158.09111,-90.77624
15,175.13098,-66.78932
15,157.46407,-97.26031
15,185.73808,-78.56149
15,167.80872,-82.8239
15,154.59229,-92.862724
15,184.63655,-73.11959
15,181.2535,-78.62508
15,197.24847,-69.407394
15,185.94728,-65.08022
15,178.1114,-69.168976
15,192.29414,-74.53274
15,179.49255,-77.99519
15,175.20918,-72.53762
15,192.50822,-91.57476
15,176.96797,-68.80688
15,192.16258,-70.56833
15,183.28102,-61.178276
15,205.04846,-80.34967
15,210.7523,-75.09607
15,213.76157,-64.78315
15,212.657,-59.8339
15,204.84325,-75.59265
15,198.69601,-85.135086
15,206.88074,-68.84832
15,216.32442,-80.3899
15,232.0798,-68.567955
15,224.84714,-61.665966
15,218.7543,-55.63433
15,229.44781,-59.49614
15,229.83517,-71.40197
15,231.94379,-74.08732
15,230.78479,-73.97417
15,245.64555,-76.75732
15,229.55424,-70.624245
15,245.29192,-63.30909
15,242.23883,-62.719307
15,239.85068,-61.11832
15,260.55457,-59.454235
15,241.98636,-58.84023
15,239.11256,-49.170357
15,248.11699,-59.622757
15,273.76953,-55.257008
15,255.69264,-54.580254
15,274.72626,-50.846947
15,283.74045,-54.695034
15,291.69415,-38.200607
15,283.92166,-36.34383
15,292.63394,-33.144062
15,280.29022,-38.594307
15,275.99323,-40.992573
15,298.98962,-38.863724
15,289.58157,-16.927546
15,296.3967,-35.181328
15,304.82825,-37.446075
15,309.00354,-33.697254
15,304.82205,-50.153362
15,290.44235,-21.33649
15,294.82907,-18.21849
15,306.81244,-37.655895
15,329.4637,-28.038752
15,326.94543,-22.235165
15,308.2783,-34.39332
15,315.60144,-29.022825
15,312.52832,-16.484993
15,316.034,-13.940431
15,325.47992,-25.74028
15,317.45496,-7.5447507
15,318.57358,-18.310848
15,321.6733,-19.45603
15,318.83942,-11.878729
15,303.6182,10.712866
15,321.21234,7.5640383
15,301.74985,5.8238187
15,313.10168,6.2145762
15,317.85187,7.281857
15,316.40997,-7.9467287
15,318.64493,1.9072801
15,334.49554,-9.154436
15,327.43512,-14.724361
15,338.27493,7.293104
15,341.94308,8.884026
15,320.79202,19.828642
15,319.49304,21.828573
15,319.16382,27.641163
15,316.92734,28.609612
15,330.76358,37.890285
15,345.04233,21.434124
15,313.0603,47.60534
15,337.30527,51.638794
15,327.64667,42.860477
15,328.37173,49.330986
15,331.59286,72.710785
15,310.44873,68.60277
15,342.79465,42.63882
15,344.14136,60.483276
15,336.90567,82.850105
15,348.85812,59.817425
15,342.75543,67.021454
15,330.81598,88.19312
15,343.26334,59.87776
15,334.60205,88.03875
15,336.49847,95.64616
15,346.24637,89.21888
15,330.9726,94.93728
15,343.36288,78.59774
15,352.7792,86.3743
15,348.48602,90.80403
15,357.21072,92.22112
15,359.76526,113.0904
15,343.70407,101.9592
15,331.89172,116.37588
16,-148.69646,232.3942
16,-143.32828,223.86008
16,-136.7802,228.3237
16,-142.90143,236.22603
16,-144.10558,222.3392
16,-132.20554,231.58112
16,-128.32648,221.92926
16,-133.5604,229.77415
16,-127.54776,223.95703
16,-127.013725,229.89903
16,-127.06479,229.76884
16,-114.13324,234.47324
16,-121.22214,243.1264
16,-107.84317,233.45767
16,-114.087074,235.21599
16,-108.00053,237.94685
16,-113.235245,229.4153
16,-106.33448,226.98485
16,-104.67244,237.4301
16,-103.77616,232.11118
16,-100.01543,231.71573
16,-93.34874,228.45912
16,-90.36846,225.3114
16,-89.34129,231.40398
16,-89.91285,235.93666
16,-79.51244,233.05302
16,-76.52017,231.117
16,-84.67164,241.08301
16,-81.41357,234.38406
16,-73.20421,235.27388
16,-65.244896,220.23553
16,-70.39798,236.39873
16,-63.57612,223.166
16,-70.033714,224.32843
16,-62.84642,227.84712
16,-65.41472,213.09639
16,-67.00321,212.94292
16,-58.013313,232.50302
16,-59.36842,228.32489
16,-63.954647,217.1845
16,-54.601402,221.67612
16,-64.87562,227.9348
16,-46.5828,217.4102
16,-55.354992,221.85338
16,-51.935814,224.47897
16,-52.224365,224.72214
16,-47.626614,214.90092
16,-54.610474,212.85129
16,-47.637524,212.5504
16,-51.384235,203.67299
16,-57.716522,204.81909
16,-47.741325,207.86026
16,-43.898293,217.26239
16,-50.013367,212.90443
16,-36.71027,196.11438
16,-49.54726,195.0101
16,-53.289776,203.51695
16,-44.925785,187.8163
16,-49.2066,202.52084
16,-45.20967,191.4964
16,-35.739216,195.33746
16,-44.77737,182.38397
16,-34.583275,198.53734
16,-37.38572,187.71407
16,-31.417212,190.86417
16,-34.92004,170.94579
16,-29.026052,178.20146
16,-28.581213,186.30304
16,-23.05351,176.0897
16,-28.553503,167.47592
16,-18.017471,157.56429
16,-26.217,168.00726
16,-25.74713,160.92548
16,-32.520096,161.36336
16,-27.037882,149.34515
16,-17.923618,156.92615
16,-18.040493,154.11487
16,-16.068499,146.39667
16,-14.266564,139.86426
16,-13.146118,128.84227
16,-20.353714,125.57984
16,-5.705606,137.36302
16,-12.405937,124.17993
16,-14.72201,134.83827
16,-12.058472,129.995
16,-4.2953863,124.477936
16,-14.008123,114.938255
16,-7.5386114,116.72358
16,-8.880248,118.00306
16,-7.6974063,110.085785
16,-7.652709,104.20426
16,-18.343014,104.8711
16,-3.985567,102.44935
16,-10.581485,80.24734
16,-2.0378027,94.268074
16,-29.286179,90.54711
16,-20.67552,90.63395
16,-10.546422,82.68004
16,-17.959795,72.895645
16,-26.269487,77.806755
16,-23.901989,71.27973
16,-6.542258,61.50629
16,-17.17312,67.10349
16,-9.637526,54.10317
16,-13.169601,62.714706
16,-11.631324,57.209793
16,-14.021775,49.673992
16,-10.421426,45.355103
16,-6.12772,42.1479
16,-4.999043,49.512867
16,-2.5401053,39.443897
16,-1.4575266,34.201267
16,-11.55707,37.91479
16,-6.2610054,26.64856
16,-0.19615209,30.780775
16,-15.005883,36.411057
16,-2.2360573,34.00945
16,10.157358,28.048874
16,6.5376787,32.447636
16,1.9797783,41.250027
16,-0.8085992,35.59761
16,4.3154845,32.36889
16,5.7165556,33.6107
16,-4.0452075,20.631931
16,-4.37392,41.45028
16,5.8657193,18.83421
16,0.52669364,18.130672
16,-2.262516,20.18435
16,-0.22561668,10.839782
16,4.0418587,23.092646
16,4.9281125,21.373396
16,1.0601103,4.8682
16,-1.382165,2.4418097
16,-4.9592333,9.176206
16,-2.7400222,11.956577
16,2.193858,11.682141
16,6.267956,0.8761029
16,4.0582547,-3.7585855
16,-3.259382,-0.8184844
16,8.764518,-0.06323724
16,4.3688545,-7.9321656
16,4.2164564,-8.473271
16,9.918271,-13.366417
16,4.637477,-13.183744
16,5.695677,-12.06374
16,-1.751665,-15.847782
16,5.2979136,-20.643873
16,-1.6999888,-22.87026
16,10.524151,-16.857159
16,2.2697499,-26.221174
16,7.895217,-33.126728
16,5.0312347,-31.613205
16,-6.2588124,-42.13389
16,4.4604125,-45.218674
16,9.984009,-37.61989
16,3.556926,-54.792645
16,10.964636,-41.800148
16,1.3275818,-44.78968
16,6.805635,-46.051968
16,0.6462987,-53.94656
16,-0.6869426,-50.430305
16,12.761485,-58.711388
16,1.5795238,-57.211525
16,-0.9745907,-67.2537
16,-7.941721,-60.690086
16,-6.707103,-53.358063
16,-6.517637,-56.759304
16,1.2182747,-61.98169
16,-12.782922,-65.49442
16,-14.548665,-58.107998
16,-19.376219,-59.313663
16,-21.571135,-71.81447
16,-22.370934,-75.12857
16,-23.061949,-65.332275
16,-24.62846,-70.02264
16,-28.137066,-81.13227
16,-30.097963,-71.25874
16,-32.572735,-71.47668
16,-30.954899,-64.37179
16,-19.738522,-61.22246
16,-30.43334,-67.136635
16,-46.452187,-64.22555
16,-33.384434,-70.41064
16,-40.348545,-65.39657
16,-43.110325,-67.10727
16,-47.956085,-67.15518
16,-48.555683,-63.586258
16,-45.592766,-69.005066
16,-55.179596,-71.62484
16,-57.764614,-69.15685
16,-44.62572,-60.737526
16,-55.675972,-65.18372
16,-53.917343,-62.997227
16,-56.030777,-63.003933
16,-58.914085,-63.381084
16,-48.75024,-68.49061
16,-67.22411,-64.209335
16,-63.08692,-64.95948
16,-74.71658,-59.703754
16,-61.326527,-48.591324
16,-73.42361,-53.751564
16,-67.36256,-50.349285
16,-68.197205,-58.18393
16,-66.50987,-63.331387
16,-61.358883,-40.832466
16,-66.67121,-46.5668
16,-69.100426,-57.402718
16,-74.640274,-45.70972
16,-73.197075,-41.544548
16,-80.890976,-46.579792
16,-63.33295,-48.951702
16,-75.92395,-45.912186
16,-67.29844,-36.345104
16,-63.704384,-41.446693
16,-65.941765,-44.53615
16,-71.62817,-42.29636
16,-63.22923,-34.147873
16,-65.553604,-38.684284
16,-75.02885,-41.00097
16,-69.99885,-41.291317
16,-80.48599,-37.366325
16,-72.32957,-31.141909
16,-75.65448,-21.284454
16,-78.67747,-27.232937
16,-68.85464,-18.55771
16,-74.04865,-25.127472
16,-81.96251,-20.73343
16,-77.96859,-20.736164
16,-75.31059,-11.110263
16,-81.202545,-12.083698
16,-86.290054,-9.195878
16,-79.25566,-5.251264
16,-84.09337,1.0375657
16,-76.57187,1.8191463
16,-84.28334,-5.355053
16,-68.79606,2.3903263
16,-76.30283,7.236851
16,-79.45946,19.272036
16,-78.29932,18.827974
16,-92.548706,13.391928
16,-77.86585,24.207026
16,-98.196106,17.569082
16,-80.25369,21.52957
16,-79.08231,24.213026
16,-80.0398,27.131907
16,-88.02483,32.850224
16,-82.85178,36.794163
16,-81.06196,42.945965
16,-82.54976,46.241844
16,-79.00898,35.672726
16,-66.85446,49.09307
16,-72.89993,58.19062
16,-74.28152,53.849155
16,-86.797485,53.860935
16,-82.605194,62.133423
16,-86.26479,58.171803
16,-75.85364,59.926453
16,-77.324684,65.22518
16,-79.744576,71.15145
16,-74.856316,68.40134
16,-72.76378,90.18301
16,-73.81636,78.5857
16,-75.90958,89.36956
16,-74.04744,91.984535
16,-75.50843,104.83351
16,-75.15574,101.655945
16,-82.421646,105.5659
16,-91.72647,110.12998
16,-69.11347,109.83358
16,-76.291306,115.824326
16,-76.16458,119.99471
16,-68.77665,118.59617
16,-79.267204,120.752266
16,-67.28205,128.63962
16,-77.59456,132.32695
16,-67.71577,128.93854
16,-53.99969,136.82544
16,-76.4707,139.26965
16,-59.0131,132.38702
16,-69.517365,129.44821
16,-68.9853,135.24203
16,-56.942734,139.12521
16,-44.483482,149.28922
16,-53.791073,145.4775
16,-58.590637,147.81331
16,-58.62475,154.89389
16,-62.287895,163.19283
16,-63.35201,174.61284
16,-40.545773,158.83076
16,-49.48363,170.04085
16,-50.621098,161.17415
16,-53.237953,176.24188
16,-54.83321,179.10544
16,-46.15596,167.50336
16,-45.902153,178.56451
16,-51.80578,177.29724
16,-46.29449,182.39072
16,-47.3075,179.58876
16,-45.912476,186.88478
16,-55.589413,184.03595
16,-43.553402,182.72346
16,-42.82442,186.56361
16,-44.320118,190.95209
16,-47.220394,197.86584
16,-43.819324,190.96973
16,-38.452244,195.70499
16,-47.344913,202.27768
16,-40.996296,199.26332
16,-44.074257,202.92995
16,-52.395676,198.62349
16,-41.92416,209.34694
16,-44.042603,210.5759
16,-33.455784,210.02985
16,-35.179764,213.7192
16,-42.3015,215.95921
16,-33.25298,212.57271
16,-25.723696,210.96109
16,-29.785982,215.56943
16,-29.50262,220.50906
16,-27.781952,215.55829
16,-24.904543,216.64604
16,-27.616943,219.49478
16,-18.12207,219.25829
16,-28.240362,225.4001
16,-27.134005,227.48602
16,-16.369497,228.93608
16,-15.127873,233.49197
16,-18.931038,235.74849
16,-17.120163,229.41776
16,-19.069815,236.97127
16,-20.180992,232.6907
16,-20.346888,233.36923
16,-19.24867,242.7813
16,-14.023451,238.76393
16,-17.932531,240.32233
16,-11.190031,244.07726
16,-14.260899,247.4
16,-14.0844555,252.62549
16,-13.083035,244.98346
16,-17.234934,242.09138
16,-14.394183,247.70665
16,-13.606143,240.54745
16,-14.38296,244.8349
16,-11.9064,251.85722
16,-15.749922,257.58234
16,-7.3381257,256.75772
16,-20.886145,251.1562
16,-10.174093,258.71826
16,-26.512964,251.19148
16,-23.085396,257.85504
16,-16.652208,258.33185
16,-8.785461,252.40163
16,-13.306596,256.1568
16,-5.604539,251.35042
16,-17.285389,261.6432
16,-8.897189,257.38803
16,-19.363672,250.26584
16,-20.599312,259.47464
16,-8.843111,264.82156
16,-5.507517,262.57712
16,-17.017586,262.03613
16,-11.297552,255.02376
16,-17.690517,252.36168
16,-24.693584,262.77823
16,-13.298396,247.30981
16,-14.491163,254.65346
16,-9.853912,250.42415
16,-13.636056,254.2331
16,-18.966768,234.14145
16,-10.216611,237.73682
16,-9.4634495,239.37923
16,-10.1350975,238.94868
16,-4.3069606,244.20897
16,-9.736116,234.99355
16,0.43756285,229.53398
16,-3.8913033,235.53687
16,-2.1344569,231.64616
16,0.43958944,218.92813
16,9.311662,225.5107
16,11.107524,220.52037
16,5.319117,222.41968
16,9.651923,210.16965
16,-5.5009303,203.29619
16,11.500621,207.8456
16,14.735722,217.39989
16,20.62013,217.42772
16,8.301696,211.74615
16,18.082928,206.96907
16,21.768631,205.47562
16,5.127553,198.71246
16,17.408121,194.44751
16,25.032286,193.08188
16,30.415226,191.77266
16,19.172626,184.41592
16,26.854431,177.88751
16,29.033934,182.7966
16,25.38622,187.78294
16,16.053696,192.4773
16,27.688005,175.09776
16,38.235542,185.85481
17,-156.00484,242.15596
17,-147.85886,237.838
17,-144.31635,239.61823
17,-149.73863,248.70284
17,-152.52936,236.03668
17,-140.78603,243.63466
17,-133.94566,234.22183
17,-143.42468,238.14946
17,-133.56345,234.02682
17,-131.18,246.61525
17,-132.9426,241.6241
17,-124.06585,250.2563
17,-127.076904,253.45561
17,-115.57274,244.81877
17,-118.35026,242.13062
17,-112.88288,244.61157
17,-121.76883,240.20773
17,-112.355835,237.12033
17,-113.512566,246.04562
17,-110.68045,242.50029
17,-109.2381,239.93103
17,-99.17366,236.9516
17,-98.5413,237.77194
17,-97.55747,236.18115
17,-95.93072,248.3003
17,-85.47494,246.26155
17,-83.39693,244.99419
17,-93.80403,247.93423
17,-85.89091,248.90628
17,-82.88723,244.90823
17,-72.73645,233.75607
17,-78.620026,243.48259
17,-73.49169,233.91083
17,-75.38155,235.67078
17,-71.57072,238.1847
17,-72.559746,220.08919
17,-76.29294,221.24918
17,-66.62017,242.62032
17,-69.983025,238.64775
17,-69.40044,225.947
17,-71.66623,229.53247
17,-72.031906,236.05315
17,-58.653103,226.90598
17,-63.567764,234.61296
17,-61.493107,234.97762
17,-62.499256,237.2966
17,-57.74564,225.6305
17,-68.77645,229.87746
17,-54.533863,224.33846
17,-62.183865,214.33945
17,-67.00604,216.2314
17,-55.69505,218.60652
17,-53.654236,226.77473
17,-63.880047,220.23093
17,-50.697433,200.79256
17,-58.13272,204.3356
17,-67.48615,209.19542
17,-56.203465,196.72426
17,-59.79391,214.58476
17,-51.93193,202.36633
17,-46.745922,202.50626
17,-59.57606,189.32568
17,-43.401695,207.34001
17,-51.338352,196.45586
17,-44.332127,201.22095
17,-46.625813,177.79245
17,-42.65451,189.14044
17,-45.67654,194.31837
17,-36.8493,189.97632
17,-44.2954,173.08029
17,-29.432377,167.01402
17,-38.66736,173.78804
17,-35.725246,165.73668
17,-45.741455,171.67274
17,-35.624687,156.60513
17,-25.915527,162.19241
17,-27.737213,158.1432
17,-28.652903,154.59932
17,-24.633385,146.15398
17,-23.102928,134.32271
17,-29.894058,131.64294
17,-16.134481,141.39012
17,-22.721672,128.15442
17,-22.87768,138.1676
17,-19.147423,133.166
17,-15.213706,127.43781
17,-22.541784,115.91898
17,-18.7793,118.901535
17,-22.372711,117.01195
17,-18.585934,108.06733
17,-18.997162,101.45631
17,-27.871113,108.493416
17,-14.177717,104.86463
17,-14.871387,79.56057
17,-16.01494,97.66526
17,-38.066338,91.21425
17,-29.228424,85.773346
17,-16.34542,83.086075
17,-29.731361,76.753365
17,-35.047005,73.722244
17,-28.722157,68.35867
17,-9.612464,61.85612
17,-22.486963,66.63224
17,-11.5958805,48.18496
17,-9.272785,60.00968
17,-12.774893,52.805275
17,-11.005154,47.989773
17,-3.5168312,37.215744
17,-4.6495714,36.77118
17,-6.0728307,46.888374
17,-2.289865,33.526905
17,3.249112,31.068546
17,-4.004026,34.8732
17,-2.8550644,22.608902
17,-0.73520124,27.570795
17,-10.221622,31.878908
17,3.4517097,28.94933
17,14.998815,21.52932
17,11.864674,28.39861
17,8.861103,37.24574
17,3.1413739,31.247322
17,13.317541,31.434517
17,12.344442,29.4448
17,7.735763,16.525856
17,9.120277,34.827763
17,17.024975,11.30132
17,10.85194,12.480389
17,8.970802,11.863761
17,10.722141,5.401755
17,14.551621,16.201113
17,13.396245,13.105343
17,14.769205,-0.6847119
17,11.189574,-7.319892
17,9.499177,-4.390041
17,10.387838,3.6461558
17,14.802968,-4.209384
17,23.536228,-9.379626
17,20.791924,-18.130068
17,18.185553,-14.625924
17,24.835972,-15.942225
17,21.700289,-21.019407
17,28.185497,-22.796453
17,31.838602,-31.447918
17,27.670464,-30.434305
17,22.747759,-29.103167
17,17.784048,-32.57511
17,28.07715,-39.679054
17,22.591324,-43.500084
17,31.610806,-36.49652
17,23.925507,-45.881874
17,23.10954,-56.977566
17,28.03252,-50.31708
17,17.066154,-66.23701
17,26.375742,-71.15959
17,32.2611,-58.85093
17,23.799488,-74.091644
17,31.631945,-66.64976
17,19.506248,-70.89763
17,30.535898,-72.792046
17,22.497152,-79.78863
17,23.253916,-75.237755
17,34.36808,-79.8011
17,22.40965,-85.6099
17,21.869068,-95.45021
17,18.479698,-88.84867
17,13.325072,-80.39185
17,14.868305,-83.93963
17,21.695616,-85.16978
17,9.746644,-96.308075
17,4.865634,-92.31964
17,-2.7948508,-90.81077
17,-2.058237,-104.515686
17,-1.2755553,-108.208176
17,-0.7433306,-96.99488
17,-3.3354604,-102.661736
17,-10.295612,-116.2901
17,-8.210871,-106.359535
